Cycle,OpSet1,OpSet2,OpSet3,SensorMeasure1,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure5,SensorMeasure6,SensorMeasure7,SensorMeasure8,SensorMeasure9,SensorMeasure10,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure14,SensorMeasure15,SensorMeasure16,SensorMeasure17,SensorMeasure18,SensorMeasure19,SensorMeasure20,SensorMeasure21,labels
247,-0.0019,-0.0004,100.0,518.67,643.65,1611.57,1423.9,14.62,21.61,551.7,2388.21,9071.0,1.3,47.88,520.59,2388.14,8147.47,8.4694,0.03,395,2388,100.0,38.57,23.0683,2
248,0.0013,-0.0002,100.0,518.67,643.75,1599.69,1415.04,14.62,21.61,551.74,2388.19,9073.11,1.3,48.04,520.4,2388.21,8144.86,8.5116,0.03,395,2388,100.0,38.77,23.0883,2
249,-0.002,-0.0003,100.0,518.67,643.29,1601.26,1429.37,14.62,21.61,551.9,2388.18,9076.46,1.3,48.09,519.4,2388.19,8153.35,8.4889,0.03,396,2388,100.0,38.47,23.1147,2
250,0.0011,-0.0,100.0,518.67,643.27,1599.02,1422.64,14.62,21.61,551.48,2388.3,9079.22,1.3,48.01,519.93,2388.24,8144.44,8.4885,0.03,395,2388,100.0,38.26,23.1047,2
251,-0.0033,-0.0002,100.0,518.67,643.6,1600.32,1425.2,14.62,21.61,551.63,2388.23,9074.64,1.3,48.08,520.5,2388.17,8145.32,8.4867,0.03,396,2388,100.0,38.47,23.1155,2
252,-0.0001,-0.0004,100.0,518.67,643.31,1599.0,1425.48,14.62,21.61,551.9,2388.19,9071.71,1.3,48.16,520.43,2388.24,8145.85,8.5067,0.03,396,2388,100.0,38.53,23.0989,2
253,0.0027,-0.0004,100.0,518.67,643.49,1604.12,1425.97,14.62,21.61,552.33,2388.21,9074.34,1.3,48.03,519.23,2388.2,8145.92,8.5218,0.03,396,2388,100.0,38.41,23.1554,2
254,0.0008,0.0002,100.0,518.67,643.23,1597.37,1420.56,14.62,21.61,551.91,2388.24,9077.01,1.3,48.14,520.16,2388.18,8146.79,8.4733,0.03,395,2388,100.0,38.47,23.0382,2
255,0.0027,0.0004,100.0,518.67,643.49,1603.39,1425.64,14.62,21.61,551.44,2388.23,9070.78,1.3,47.9,520.19,2388.19,8150.36,8.4742,0.03,396,2388,100.0,38.49,23.1701,2
256,-0.0031,-0.0,100.0,518.67,643.24,1597.33,1430.68,14.62,21.61,551.8,2388.21,9072.41,1.3,48.04,520.33,2388.26,8147.2,8.5076,0.03,395,2388,100.0,38.54,23.0157,2
257,-0.0008,0.0002,100.0,518.67,643.54,1606.44,1425.2,14.62,21.61,552.17,2388.21,9074.74,1.3,48.05,520.38,2388.23,8147.05,8.5328,0.03,396,2388,100.0,38.47,23.0882,2
258,0.0033,-0.0003,100.0,518.67,644.34,1599.54,1420.96,14.62,21.61,551.6,2388.24,9071.07,1.3,48.0,519.6,2388.21,8145.0,8.4864,0.03,397,2388,100.0,38.28,23.0497,2
259,-0.0011,-0.0002,100.0,518.67,643.12,1603.12,1430.47,14.62,21.61,551.51,2388.24,9078.33,1.3,48.08,519.85,2388.32,8147.49,8.5274,0.03,394,2388,100.0,38.43,23.0957,2
260,-0.001,-0.0005,100.0,518.67,644.17,1596.12,1432.91,14.62,21.61,551.73,2388.2,9077.81,1.3,48.06,519.87,2388.24,8152.05,8.5262,0.03,395,2388,100.0,38.44,22.9976,2
261,0.0002,0.0005,100.0,518.67,643.99,1597.57,1422.32,14.62,21.61,551.92,2388.26,9070.99,1.3,48.15,519.96,2388.18,8154.63,8.519,0.03,397,2388,100.0,38.3,23.1134,2
262,-0.0012,-0.0005,100.0,518.67,643.03,1608.43,1430.82,14.62,21.61,551.32,2388.19,9075.19,1.3,48.09,519.55,2388.24,8147.66,8.5567,0.03,395,2388,100.0,38.63,23.1213,2
263,-0.0021,0.0004,100.0,518.67,643.69,1601.97,1422.61,14.62,21.61,551.72,2388.2,9073.18,1.3,48.17,520.11,2388.21,8151.87,8.5247,0.03,395,2388,100.0,38.41,23.0407,2
264,-0.0027,-0.0,100.0,518.67,643.34,1599.89,1429.65,14.62,21.61,551.54,2388.29,9078.16,1.3,47.87,519.66,2388.2,8148.87,8.5464,0.03,397,2388,100.0,38.49,22.9996,2
265,0.0026,0.0001,100.0,518.67,643.87,1598.81,1436.17,14.62,21.61,551.82,2388.19,9068.16,1.3,48.29,520.0,2388.18,8148.76,8.5113,0.03,396,2388,100.0,38.49,23.0383,2
266,-0.0013,-0.0,100.0,518.67,643.2,1605.59,1428.1,14.62,21.61,551.8,2388.25,9077.82,1.3,48.08,519.74,2388.2,8146.22,8.5336,0.03,395,2388,100.0,38.36,23.0022,2
267,-0.0023,0.0001,100.0,518.67,643.68,1606.08,1430.13,14.62,21.61,550.64,2388.25,9079.24,1.3,48.17,519.77,2388.23,8149.66,8.5367,0.03,396,2388,100.0,38.49,23.1018,2
1,0.0026,0.0003,100.0,518.67,642.31,1580.41,1404.26,14.62,21.61,553.92,2388.09,9047.33,1.3,47.31,522.02,2388.05,8131.67,8.3863,0.03,393,2388,100.0,38.95,23.3332,0
2,-0.0017,0.0002,100.0,518.67,642.37,1586.83,1396.63,14.62,21.61,553.5,2388.08,9042.51,1.3,47.3,521.73,2388.1,8135.57,8.4283,0.03,394,2388,100.0,38.96,23.3597,0
3,-0.0014,-0.0002,100.0,518.67,642.51,1589.86,1405.45,14.62,21.61,553.86,2388.07,9051.67,1.3,47.36,521.75,2388.08,8125.17,8.402,0.03,392,2388,100.0,38.84,23.3195,0
4,-0.0009,-0.0002,100.0,518.67,642.43,1591.46,1399.49,14.62,21.61,553.8,2388.11,9043.85,1.3,47.48,522.06,2388.06,8129.57,8.4057,0.03,393,2388,100.0,38.9,23.2142,0
5,0.0048,-0.0003,100.0,518.67,642.01,1589.04,1400.7,14.62,21.61,553.19,2388.09,9037.75,1.3,47.38,522.25,2388.13,8126.68,8.4239,0.03,393,2388,100.0,38.88,23.3594,0
6,0.0002,0.0002,100.0,518.67,642.09,1593.84,1413.45,14.62,21.61,553.93,2388.06,9051.59,1.3,47.23,521.91,2388.09,8129.5,8.422,0.03,392,2388,100.0,39.08,23.3577,0
7,0.0006,-0.0001,100.0,518.67,642.47,1589.94,1410.87,14.62,21.61,553.37,2388.05,9041.88,1.3,47.26,522.22,2388.08,8132.5,8.4264,0.03,393,2388,100.0,38.71,23.3937,0
8,-0.0025,0.0004,100.0,518.67,641.88,1583.06,1405.42,14.62,21.61,553.0,2388.08,9050.89,1.3,47.43,521.69,2388.04,8132.36,8.422,0.03,394,2388,100.0,38.97,23.3585,0
9,0.0009,-0.0002,100.0,518.67,642.38,1587.57,1401.93,14.62,21.6,554.52,2388.02,9057.19,1.3,47.43,521.03,2388.0,8135.38,8.4393,0.03,392,2388,100.0,38.91,23.3156,0
10,0.0007,-0.0004,100.0,518.67,642.59,1590.37,1405.7,14.62,21.61,553.13,2388.07,9048.57,1.3,47.32,521.66,2388.1,8130.35,8.3807,0.03,393,2388,100.0,38.86,23.2654,0
11,0.0046,-0.0002,100.0,518.67,642.27,1584.08,1409.61,14.62,21.61,553.59,2388.1,9052.57,1.3,47.48,521.47,2388.11,8127.45,8.4284,0.03,391,2388,100.0,38.94,23.3506,0
12,-0.0012,0.0004,100.0,518.67,642.89,1581.25,1405.2,14.62,21.61,553.92,2388.08,9050.98,1.3,47.31,521.41,2388.05,8133.9,8.4347,0.03,393,2388,100.0,38.77,23.2885,0
13,-0.0013,0.0002,100.0,518.67,642.2,1586.6,1409.83,14.62,21.61,554.05,2388.06,9054.49,1.3,47.54,521.36,2388.06,8134.67,8.4252,0.03,392,2388,100.0,38.9,23.3357,0
14,0.0007,0.0003,100.0,518.67,642.33,1583.61,1404.09,14.62,21.61,553.44,2388.05,9042.97,1.3,47.39,521.61,2388.09,8134.3,8.3953,0.03,391,2388,100.0,38.85,23.3549,0
15,-0.0029,-0.0004,100.0,518.67,642.62,1589.59,1405.94,14.62,21.61,553.69,2388.09,9051.28,1.3,47.37,522.0,2388.11,8127.6,8.3985,0.03,393,2388,100.0,38.88,23.3261,0
16,0.0004,0.0005,100.0,518.67,642.77,1582.07,1410.99,14.62,21.61,554.11,2388.05,9050.55,1.3,47.32,521.77,2388.07,8133.72,8.4512,0.03,391,2388,100.0,38.81,23.4112,0
17,0.0004,0.0003,100.0,518.67,642.93,1590.99,1408.9,14.62,21.61,553.32,2388.12,9045.83,1.3,47.32,521.21,2388.08,8127.8,8.4059,0.03,392,2388,100.0,39.07,23.4003,0
18,-0.0009,-0.0001,100.0,518.67,642.45,1583.27,1408.31,14.62,21.61,553.88,2388.08,9045.97,1.3,47.38,521.56,2388.06,8125.11,8.3959,0.03,392,2388,100.0,38.93,23.4061,0
19,-0.0007,0.0001,100.0,518.67,642.56,1588.44,1403.63,14.62,21.61,553.79,2388.04,9043.28,1.3,47.3,522.08,2388.11,8131.6,8.4319,0.03,393,2388,100.0,38.99,23.2704,0
20,0.0009,0.0003,100.0,518.67,642.45,1587.99,1406.19,14.62,21.61,553.77,2388.07,9049.52,1.3,47.22,521.37,2388.11,8128.84,8.4396,0.03,393,2388,100.0,39.08,23.3066,0
21,-0.0012,0.0,100.0,518.67,642.22,1585.68,1406.51,14.62,21.61,553.63,2388.1,9039.79,1.3,47.39,521.6,2388.13,8133.92,8.4333,0.03,392,2388,100.0,39.0,23.2366,0
22,0.0,0.0001,100.0,518.67,642.2,1582.56,1403.89,14.62,21.61,553.6,2388.09,9054.79,1.3,47.4,521.92,2388.07,8130.36,8.4127,0.03,393,2388,100.0,38.94,23.342,0
23,0.0057,0.0003,100.0,518.67,642.69,1591.33,1407.79,14.62,21.61,553.71,2388.13,9043.86,1.3,47.39,521.44,2388.08,8125.87,8.4387,0.03,393,2388,100.0,38.91,23.2444,0
24,0.0014,0.0003,100.0,518.67,642.11,1584.62,1401.73,14.62,21.61,553.8,2388.09,9046.58,1.3,47.45,521.59,2388.07,8125.71,8.4057,0.03,392,2388,100.0,38.88,23.2486,0
25,0.0008,0.0,100.0,518.67,642.47,1585.34,1404.21,14.62,21.61,553.19,2388.05,9045.29,1.3,47.51,521.04,2388.11,8127.25,8.4083,0.03,391,2388,100.0,38.72,23.4437,0
26,-0.0019,-0.0004,100.0,518.67,642.71,1584.58,1401.23,14.62,21.61,554.4,2388.08,9052.27,1.3,47.44,521.56,2388.06,8131.12,8.4405,0.03,393,2388,100.0,39.13,23.347,0
27,-0.001,-0.0002,100.0,518.67,642.64,1588.68,1402.45,14.62,21.61,553.97,2388.04,9055.42,1.3,47.47,522.16,2388.13,8132.9,8.3852,0.03,393,2388,100.0,39.08,23.3735,0
28,0.0015,-0.0002,100.0,518.67,642.4,1586.99,1403.32,14.62,21.61,554.0,2388.05,9057.27,1.3,47.37,521.67,2388.14,8131.5,8.4044,0.03,393,2388,100.0,38.79,23.3527,0
29,0.0018,-0.0003,100.0,518.67,642.45,1583.65,1410.27,14.62,21.61,553.5,2388.14,9051.14,1.3,47.48,522.01,2388.08,8130.98,8.4366,0.03,394,2388,100.0,39.06,23.2799,0
30,-0.0001,0.0002,100.0,518.67,642.73,1589.19,1407.82,14.62,21.61,553.21,2388.12,9042.61,1.3,47.48,521.37,2388.07,8129.81,8.4122,0.03,393,2388,100.0,38.82,23.3216,0
31,0.0024,-0.0,100.0,518.67,642.45,1591.3,1406.62,14.62,21.61,554.27,2388.06,9055.39,1.3,47.37,522.02,2388.1,8125.81,8.404,0.03,394,2388,100.0,38.89,23.4098,0
32,-0.0001,-0.0001,100.0,518.67,642.37,1581.62,1403.3,14.62,21.61,553.36,2388.07,9045.93,1.3,47.39,521.52,2388.09,8130.23,8.4086,0.03,393,2388,100.0,38.96,23.408,0
33,0.0,0.0004,100.0,518.67,642.47,1591.44,1403.23,14.62,21.61,554.12,2388.09,9044.35,1.3,47.35,521.89,2388.08,8122.3,8.4386,0.03,391,2388,100.0,38.89,23.3909,0
34,-0.0023,-0.0003,100.0,518.67,642.28,1588.51,1401.66,14.62,21.61,553.68,2388.02,9051.39,1.3,47.46,521.51,2388.06,8128.16,8.4209,0.03,393,2388,100.0,38.97,23.3551,0
35,-0.0031,0.0004,100.0,518.67,642.67,1588.03,1404.63,14.62,21.61,553.58,2388.07,9051.62,1.3,47.53,521.83,2388.12,8124.33,8.4248,0.03,391,2388,100.0,38.88,23.2829,0
36,-0.0021,0.0003,100.0,518.67,641.96,1585.14,1403.25,14.62,21.61,554.0,2388.12,9047.79,1.3,47.42,521.78,2388.15,8126.72,8.4366,0.03,392,2388,100.0,38.94,23.3038,0
37,0.0018,-0.0004,100.0,518.67,642.99,1593.95,1411.28,14.62,21.61,552.49,2388.1,9048.82,1.3,47.46,522.34,2388.12,8127.59,8.4327,0.03,392,2388,100.0,38.8,23.3718,0
38,-0.0014,0.0004,100.0,518.67,642.14,1583.88,1405.04,14.62,21.61,554.06,2388.05,9047.57,1.3,47.48,522.04,2388.1,8129.87,8.4401,0.03,393,2388,100.0,38.94,23.3578,0
39,0.0033,-0.0003,100.0,518.67,642.57,1587.6,1402.04,14.62,21.61,554.53,2388.13,9044.3,1.3,47.4,521.73,2388.06,8129.42,8.4211,0.03,392,2388,100.0,39.01,23.3667,0
40,-0.0044,0.0001,100.0,518.67,642.82,1592.13,1402.5,14.62,21.61,553.25,2388.13,9048.2,1.3,47.47,521.81,2388.1,8130.59,8.416,0.03,393,2388,100.0,38.77,23.3966,0
41,-0.0028,-0.0003,100.0,518.67,642.57,1591.49,1403.02,14.62,21.61,553.83,2388.1,9049.91,1.3,47.35,521.98,2388.1,8123.6,8.4392,0.03,393,2388,100.0,38.8,23.2299,0
42,-0.0021,-0.0003,100.0,518.67,642.45,1589.39,1399.22,14.62,21.61,553.66,2388.07,9046.73,1.3,47.33,521.38,2388.09,8126.91,8.4199,0.03,391,2388,100.0,38.74,23.3729,0
43,-0.001,-0.0003,100.0,518.67,642.73,1584.77,1405.57,14.62,21.61,552.87,2388.08,9049.61,1.3,47.53,521.88,2388.06,8133.24,8.4393,0.03,394,2388,100.0,38.85,23.4313,0
44,0.0008,0.0002,100.0,518.67,642.72,1588.86,1410.37,14.62,21.61,554.45,2388.03,9048.92,1.3,47.4,521.6,2388.12,8127.44,8.4138,0.03,393,2388,100.0,38.89,23.3747,0
45,-0.0012,0.0003,100.0,518.67,642.67,1590.15,1408.48,14.62,21.61,553.62,2388.11,9052.8,1.3,47.31,521.76,2388.07,8131.5,8.4402,0.03,394,2388,100.0,39.01,23.2769,0
46,-0.0008,0.0001,100.0,518.67,642.16,1591.45,1401.9,14.62,21.61,554.18,2388.17,9047.6,1.3,47.5,522.0,2388.09,8124.3,8.4418,0.03,393,2388,100.0,38.98,23.3411,0
47,-0.0019,-0.0005,100.0,518.67,642.63,1584.1,1401.53,14.62,21.61,553.6,2388.12,9037.76,1.3,47.46,521.87,2388.13,8128.51,8.4478,0.03,392,2388,100.0,39.03,23.3067,0
48,-0.0024,-0.0002,100.0,518.67,642.73,1587.05,1412.91,14.62,21.61,554.11,2388.1,9047.98,1.3,47.54,521.53,2388.07,8129.85,8.4147,0.03,392,2388,100.0,39.06,23.452,0
49,0.0002,0.0001,100.0,518.67,642.44,1594.21,1407.72,14.62,21.61,553.94,2388.1,9052.31,1.3,47.44,521.53,2388.12,8130.67,8.4278,0.03,393,2388,100.0,38.85,23.3197,0
50,0.0018,-0.0004,100.0,518.67,642.4,1592.68,1408.59,14.62,21.61,553.2,2388.13,9050.44,1.3,47.5,522.08,2388.08,8127.07,8.4445,0.03,394,2388,100.0,38.97,23.3855,0
51,-0.0002,-0.0001,100.0,518.67,642.41,1584.81,1408.1,14.62,21.61,553.41,2388.13,9049.9,1.3,47.38,521.42,2388.09,8129.22,8.4348,0.03,394,2388,100.0,38.95,23.2695,0
52,0.0004,-0.0005,100.0,518.67,642.2,1594.58,1406.78,14.62,21.61,553.19,2388.09,9048.58,1.3,47.46,521.77,2388.06,8130.44,8.438,0.03,392,2388,100.0,38.78,23.2944,0
53,0.0027,-0.0002,100.0,518.67,642.42,1586.59,1400.61,14.62,21.61,554.76,2388.06,9041.06,1.3,47.42,521.42,2388.07,8132.14,8.4335,0.03,391,2388,100.0,38.83,23.3808,0
54,-0.0021,-0.0002,100.0,518.67,642.2,1597.03,1407.74,14.62,21.61,553.74,2388.09,9048.2,1.3,47.31,521.17,2388.09,8127.52,8.4022,0.03,394,2388,100.0,38.99,23.1784,0
55,-0.0028,-0.0004,100.0,518.67,642.76,1589.41,1399.76,14.62,21.61,553.76,2388.09,9046.7,1.3,47.41,520.92,2388.1,8130.26,8.4167,0.03,392,2388,100.0,38.96,23.2452,0
56,0.0028,-0.0004,100.0,518.67,642.64,1590.52,1403.97,14.62,21.61,554.13,2388.11,9051.83,1.3,47.42,522.15,2388.1,8125.99,8.4284,0.03,393,2388,100.0,38.96,23.3748,0
57,0.0023,-0.0002,100.0,518.67,642.69,1584.34,1401.59,14.62,21.61,553.25,2388.13,9046.98,1.3,47.27,521.3,2388.08,8130.18,8.4318,0.03,393,2388,100.0,38.87,23.1746,0
58,-0.0043,-0.0004,100.0,518.67,642.86,1587.55,1401.53,14.62,21.61,553.61,2388.09,9044.8,1.3,47.43,522.15,2388.09,8124.96,8.4583,0.03,393,2388,100.0,38.88,23.3496,0
59,0.0021,0.0003,100.0,518.67,642.41,1581.12,1405.76,14.62,21.61,553.85,2388.1,9050.46,1.3,47.35,522.06,2388.09,8129.41,8.4333,0.03,393,2388,100.0,39.04,23.3655,0
60,-0.0038,-0.0005,100.0,518.67,642.13,1592.98,1398.84,14.62,21.61,553.83,2388.07,9043.36,1.3,47.37,521.27,2388.06,8133.4,8.4156,0.03,391,2388,100.0,38.91,23.2915,0
61,-0.0008,-0.0001,100.0,518.67,642.85,1581.17,1400.56,14.62,21.61,553.36,2388.11,9053.86,1.3,47.31,521.78,2388.11,8134.73,8.4412,0.03,392,2388,100.0,38.86,23.4161,0
62,0.0035,-0.0003,100.0,518.67,643.08,1591.1,1402.85,14.62,21.61,554.16,2388.12,9050.75,1.3,47.43,521.51,2388.08,8123.89,8.4309,0.03,392,2388,100.0,39.01,23.3259,0
63,-0.0014,-0.0002,100.0,518.67,642.18,1592.59,1405.09,14.62,21.61,554.55,2388.11,9051.02,1.3,47.29,521.85,2388.14,8128.6,8.4517,0.03,392,2388,100.0,38.83,23.3697,0
64,-0.0001,0.0001,100.0,518.67,642.72,1579.92,1402.52,14.62,21.61,553.56,2388.13,9049.84,1.3,47.24,521.66,2388.1,8127.92,8.4743,0.03,391,2388,100.0,38.79,23.3397,0
65,0.0015,-0.0002,100.0,518.67,642.63,1592.43,1401.01,14.62,21.61,553.7,2388.08,9046.04,1.3,47.62,521.38,2388.05,8132.23,8.4376,0.03,392,2388,100.0,38.81,23.2808,0
66,-0.0018,-0.0002,100.0,518.67,641.81,1591.27,1407.31,14.62,21.61,553.54,2388.11,9052.77,1.3,47.51,521.64,2388.08,8133.49,8.4003,0.03,393,2388,100.0,39.09,23.3484,0
67,-0.0005,0.0003,100.0,518.67,642.52,1587.97,1406.84,14.62,21.61,554.14,2388.17,9046.58,1.3,47.45,522.0,2388.1,8132.37,8.4413,0.03,392,2388,100.0,38.81,23.3884,0
68,0.0004,0.0005,100.0,518.67,642.74,1587.66,1405.33,14.62,21.61,554.18,2388.08,9053.12,1.3,47.37,522.5,2388.09,8127.72,8.4061,0.03,393,2388,100.0,38.93,23.2802,0
69,0.0016,0.0003,100.0,518.67,642.66,1586.48,1403.06,14.62,21.61,553.16,2388.06,9049.06,1.3,47.5,521.97,2388.1,8132.49,8.4128,0.03,394,2388,100.0,38.91,23.2975,0
70,0.001,0.0003,100.0,518.67,642.54,1587.26,1412.08,14.62,21.61,552.89,2388.13,9048.53,1.3,47.35,521.73,2388.15,8125.93,8.4326,0.03,394,2388,100.0,38.85,23.363,0
71,0.0016,-0.0001,100.0,518.67,642.82,1592.67,1405.49,14.62,21.61,554.0,2388.13,9049.74,1.3,47.45,521.62,2388.11,8126.68,8.443,0.03,392,2388,100.0,38.86,23.3271,0
72,0.0012,-0.0004,100.0,518.67,642.67,1590.62,1410.57,14.62,21.61,554.03,2388.13,9041.75,1.3,47.55,521.34,2388.1,8126.53,8.4418,0.03,392,2388,100.0,39.03,23.3665,0
73,0.0023,0.0002,100.0,518.67,642.93,1581.63,1402.76,14.62,21.61,553.94,2388.06,9043.85,1.3,47.4,521.69,2388.07,8138.3,8.4576,0.03,393,2388,100.0,38.85,23.2689,0
74,-0.0022,0.0004,100.0,518.67,642.31,1586.88,1412.5,14.62,21.61,553.87,2388.03,9047.65,1.3,47.48,521.6,2388.13,8134.19,8.4119,0.03,394,2388,100.0,39.13,23.3329,0
75,0.0034,-0.0002,100.0,518.67,642.55,1582.42,1402.67,14.62,21.61,553.64,2388.06,9044.12,1.3,47.65,521.47,2388.05,8130.46,8.4527,0.03,393,2388,100.0,38.84,23.1912,0
76,0.0014,0.0004,100.0,518.67,642.86,1587.6,1410.46,14.62,21.61,553.47,2388.06,9056.11,1.3,47.34,521.68,2388.15,8132.35,8.4623,0.03,393,2388,100.0,38.69,23.2664,0
77,0.0004,-0.0002,100.0,518.67,642.22,1589.93,1411.77,14.62,21.61,553.39,2388.12,9048.62,1.3,47.44,521.4,2388.15,8130.07,8.4172,0.03,393,2388,100.0,38.81,23.3432,0
78,-0.0023,0.0003,100.0,518.67,642.8,1584.81,1412.78,14.62,21.61,553.55,2388.14,9051.42,1.3,47.42,521.71,2388.09,8123.91,8.4328,0.03,392,2388,100.0,38.87,23.3254,0
79,0.0017,0.0003,100.0,518.67,642.43,1586.15,1406.39,14.62,21.61,553.89,2388.18,9051.34,1.3,47.4,521.64,2388.11,8126.88,8.4362,0.03,394,2388,100.0,38.73,23.3519,0
80,0.0022,0.0001,100.0,518.67,642.81,1586.53,1405.24,14.62,21.61,554.1,2388.07,9048.93,1.3,47.58,521.42,2388.1,8134.1,8.4267,0.03,393,2388,100.0,38.89,23.3615,0
81,0.0014,0.0001,100.0,518.67,642.26,1582.11,1401.47,14.62,21.61,552.26,2388.11,9045.85,1.3,47.36,521.56,2388.07,8134.66,8.429,0.03,392,2388,100.0,38.87,23.3273,0
82,-0.0013,0.0,100.0,518.67,642.08,1588.66,1409.23,14.62,21.61,553.88,2388.12,9052.14,1.3,47.47,521.76,2388.09,8132.88,8.4089,0.03,393,2388,100.0,38.97,23.3551,0
83,0.0018,0.0005,100.0,518.67,642.83,1592.39,1406.19,14.62,21.61,553.68,2388.1,9051.29,1.3,47.4,521.67,2388.13,8123.44,8.4276,0.03,392,2388,100.0,38.67,23.4252,0
84,-0.0002,-0.0002,100.0,518.67,642.69,1588.56,1414.89,14.62,21.61,552.39,2388.18,9052.15,1.3,47.62,522.13,2388.1,8128.97,8.4713,0.03,394,2388,100.0,38.89,23.25,0
85,-0.0016,-0.0002,100.0,518.67,642.48,1582.32,1407.92,14.62,21.61,553.56,2388.1,9052.11,1.3,47.63,521.93,2388.07,8128.81,8.4271,0.03,391,2388,100.0,38.93,23.2639,0
86,0.0012,-0.0005,100.0,518.67,642.91,1582.74,1404.08,14.62,21.61,553.4,2388.08,9052.3,1.3,47.58,521.35,2388.14,8133.33,8.4064,0.03,392,2388,100.0,38.87,23.38,0
87,0.0019,-0.0003,100.0,518.67,642.58,1583.6,1403.38,14.62,21.61,553.26,2388.1,9046.61,1.3,47.7,521.43,2388.13,8133.23,8.4214,0.03,394,2388,100.0,38.9,23.3083,0
88,0.0004,0.0002,100.0,518.67,642.19,1597.43,1407.13,14.62,21.61,553.58,2388.07,9054.09,1.3,47.55,521.82,2388.15,8132.71,8.4204,0.03,393,2388,100.0,38.8,23.2964,0
89,0.0046,-0.0002,100.0,518.67,643.02,1585.05,1410.43,14.62,21.61,553.73,2388.1,9048.24,1.3,47.5,521.54,2388.09,8125.67,8.4139,0.03,392,2388,100.0,38.85,23.3259,0
90,-0.0031,-0.0002,100.0,518.67,642.84,1587.94,1405.35,14.62,21.61,553.82,2388.14,9048.54,1.3,47.46,521.49,2388.13,8123.61,8.4304,0.03,391,2388,100.0,38.86,23.4024,0
91,-0.0013,-0.0004,100.0,518.67,642.35,1594.29,1406.98,14.62,21.61,553.74,2388.08,9053.23,1.3,47.42,521.68,2388.07,8130.4,8.4706,0.03,392,2388,100.0,38.87,23.3029,0
92,-0.0025,-0.0002,100.0,518.67,642.72,1586.52,1403.7,14.62,21.61,553.56,2388.09,9050.92,1.3,47.56,521.4,2388.12,8128.24,8.4463,0.03,392,2388,100.0,38.96,23.3022,0
93,-0.0012,0.0002,100.0,518.67,642.75,1596.04,1409.68,14.62,21.61,553.11,2388.08,9048.25,1.3,47.46,520.89,2388.13,8125.29,8.4477,0.03,391,2388,100.0,38.74,23.2868,0
94,0.0041,0.0002,100.0,518.67,642.36,1578.67,1405.02,14.62,21.61,553.18,2388.11,9041.47,1.3,47.64,521.96,2388.1,8131.02,8.3745,0.03,392,2388,100.0,38.89,23.2796,0
95,-0.0006,0.0005,100.0,518.67,642.56,1589.13,1409.58,14.62,21.61,552.86,2388.16,9048.52,1.3,47.56,521.75,2388.14,8131.38,8.4385,0.03,393,2388,100.0,38.87,23.3479,0
96,-0.0016,0.0002,100.0,518.67,642.34,1591.16,1399.48,14.62,21.61,554.1,2388.08,9048.11,1.3,47.49,521.17,2388.17,8128.21,8.4338,0.03,393,2388,100.0,38.76,23.356,0
97,-0.0036,0.0001,100.0,518.67,643.07,1591.43,1401.69,14.62,21.61,553.28,2388.18,9047.76,1.3,47.53,521.6,2388.15,8125.56,8.4295,0.03,392,2388,100.0,38.88,23.2559,0
98,-0.0017,0.0003,100.0,518.67,642.63,1596.99,1406.18,14.62,21.61,553.27,2388.07,9048.59,1.3,47.52,521.19,2388.12,8133.93,8.4643,0.03,393,2388,100.0,38.85,23.3123,0
99,-0.0019,0.0003,100.0,518.67,642.59,1600.02,1408.28,14.62,21.61,553.42,2388.13,9046.82,1.3,47.58,521.47,2388.16,8133.56,8.4136,0.03,395,2388,100.0,38.67,23.3731,0
100,-0.0011,0.0005,100.0,518.67,642.84,1590.36,1403.27,14.62,21.61,553.31,2388.11,9045.42,1.3,47.38,521.49,2388.11,8134.2,8.4253,0.03,393,2388,100.0,38.8,23.3634,0
101,0.0003,-0.0002,100.0,518.67,642.93,1591.15,1397.88,14.62,21.61,553.33,2388.15,9050.73,1.3,47.66,521.54,2388.08,8131.38,8.4342,0.03,394,2388,100.0,39.0,23.2381,0
102,0.0035,0.0005,100.0,518.67,642.52,1585.43,1407.96,14.62,21.61,553.58,2388.06,9050.98,1.3,47.63,521.22,2388.11,8134.68,8.4555,0.03,393,2388,100.0,38.98,23.1996,0
103,-0.0034,-0.0005,100.0,518.67,642.92,1587.12,1410.06,14.62,21.61,553.39,2388.09,9044.51,1.3,47.45,521.13,2388.1,8131.46,8.4471,0.03,394,2388,100.0,38.59,23.2953,0
104,-0.0009,0.0004,100.0,518.67,642.51,1597.02,1409.17,14.62,21.61,553.19,2388.08,9046.45,1.3,47.51,521.43,2388.15,8125.58,8.4348,0.03,393,2388,100.0,38.82,23.2883,0
105,0.0027,0.0003,100.0,518.67,642.56,1590.93,1408.2,14.62,21.61,553.14,2388.11,9047.47,1.3,47.56,521.18,2388.17,8131.57,8.4234,0.03,393,2388,100.0,38.81,23.2725,0
106,0.0016,0.0005,100.0,518.67,642.63,1587.61,1407.18,14.62,21.61,553.78,2388.14,9052.56,1.3,47.41,521.54,2388.12,8133.34,8.4333,0.03,392,2388,100.0,38.8,23.3443,0
